Vertices,Edges,PrimCost,KruskalCost,PrimTime(ms),KruskalTime(ms)
16,46,193,00,193,00,0,0
18,50,254,00,254,00,0,0
16,44,318,00,318,00,0,0
18,52,392,00,392,00,0,0
27,76,611,00,611,00,1,0
